-0.0834062,0.273326
-0.0834062,0.257248
-0.0834062,0.24117
-0.0834062,0.24117
-0.0834062,0.24117
-0.0834062,0.230451
-0.0834062,0.219732
-0.0834062,0.219732
-0.0834062,0.219732
-0.0834062,0.219732
-0.0785,0.209014
-0.0785,0.203654
-0.0785,0.198295
-0.0785,0.192936
-0.0785,0.187576
-0.0785,0.187576
-0.0785,0.182217
-0.0785,0.182217
-0.0785,0.182217
-0.0785,0.176858
-0.0785,0.176858
-0.0785,0.176858
-0.0785,0.176858
-0.0785,0.176858
-0.0785,0.176858
-0.0785,0.176858
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0785,0.171498
-0.0735938,0.15542
-0.058875,0.117905
-0.03925,0.0803899
-0.0294375,0.0589526
-0.0245313,0.0482339
-0.019625,0.0428746
-0.019625,0.0375153
-0.0147187,0.0375153
-0.0147187,0.0321559
-0.0147187,0.0321559
-0.0098125,0.0321559
-0.0098125,0.0321559
-0.0098125,0.0267966
-0.0098125,0.0267966
-0.0098125,0.0267966
-0.00490625,0.0214373
-0.00490625,0.0214373
-0.00490625,0.0214373
-0.00490625,0.016078
-0.00490625,0.016078
-0.00490625,0.016078
-0.00490625,0.0107186
0,0.0107186
0,0.0107186
0,0.00535932
0,0.00535932
0,0.00535932
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0.00535932
0,-0.00535932
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0
0,-0.00535932
0,-0.0321559
0,-0.0589526
0,-0.0750305
0,-0.0803899
0,-0.0803899
0,-0.0750305
0,-0.0696712
0,-0.0589526
0,-0.0482339
0,-0.0321559
0,-0.0214373
0,-0.0107186
0,0.00535932
0,0.0214373
0,0.0375153
0,0.0535932
0,0.0643119
0,0.0803899
0,0.0964678
0,0.112546
0,0.128624
0,0.144702
0,0.15542
0,0.171498
0,0.192936
0,0.209014
0,0.262607
0,0.305481
0,0.337637
0,0.364434
0,0.380512
0,0.391231
0,0.401949
0,0.407309
0,0.412668
0,0.412668
0,0.428746
0,0.466261
0,0.503776
0,0.525214
0,0.525214
0,0.509136
0,0.487699
0,0.466261
0,0.450183
0,0.434105
0,0.418027
0,0.407309
0,0.39659
0,0.391231
0,0.385871
0,0.380512
0,0.375153
0,0.375153
0,0.375153
0,0.369793
0,0.375153
0,0.375153
0,0.375153
0,0.375153
0,0.380512
0,0.380512
0,0.385871
0,0.385871
0,0.391231
0,0.391231
0,0.39659
0,0.39659
0,0.401949
0,0.401949
0,0.407309
0,0.407309
0,0.407309
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.412668
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.407309
0,0.412668
0,0.444824
0,0.487699
0,0.535932
0,0.573448
0,0.589526
0,0.589526
0,0.584166
0,0.568088
0,0.546651
0,0.519854
0,0.493058
0,0.466261
0,0.439465
0,0.39659
0,0.359075
0,0.321559
0,0.289403
0,0.262607
0,0.23581
0,0.209014
0,0.187576
0,0.166139
0,0.144702
0,0.123264
0,0.0964678
0,0.0803899
0,0.0589526
0,0.0375153
0,0.016078
0,-0
0,-0.0214373
0,-0.0375153
0,-0.0589526
0,-0.0803899
0,-0.0964678
0,-0.112546
0,-0.133983
0,-0.150061
0,-0.171498
0,-0.192936
0,-0.214373
0,-0.24117
0,-0.289403
0,-0.326919
0,-0.353715
0,-0.375153
0,-0.391231
0,-0.401949
0,-0.412668
0,-0.423387
0,-0.428746
0,-0.439465
0,-0.460902
0,-0.509136
0,-0.562729
0,-0.589526
0,-0.594885
0,-0.578807
0,-0.55737
0,-0.530573
0,-0.503776
0,-0.482339
0,-0.466261
0,-0.455543
0,-0.444824
0,-0.434105
0,-0.428746
0,-0.423387
0,-0.423387
0,-0.418027
0,-0.418027
0,-0.418027
0,-0.418027
0,-0.418027
0,-0.423387
0,-0.423387
0,-0.428746
0,-0.428746
0,-0.434105
0,-0.434105
0,-0.439465
0,-0.444824
0,-0.444824
0,-0.450183
0,-0.450183
0,-0.455543
0,-0.455543
0,-0.455543
0,-0.460902
0,-0.460902
0,-0.460902
0,-0.466261
0,-0.466261
0,-0.466261
0,-0.466261
0,-0.466261
0,-0.466261
0,-0.466261
0,-0.466261
0,-0.466261
0,-0.466261
0,-0.466261
0,-0.466261
0,-0.466261
0,-0.466261
0,-0.460902
0,-0.460902
0,-0.460902
0,-0.460902
0,-0.460902
0,-0.460902
0,-0.460902
0,-0.460902
0,-0.460902
0,-0.460902
0,-0.460902
0,-0.460902
0,-0.460902
0,-0.460902
0,-0.460902
0,-0.460902
0,-0.460902
0,-0.460902
0,-0.460902
0,-0.460902
0,-0.460902
