-5.10551e-05,-5.81178e-05,-8.70293e-07,-9.90685e-07,-5.10551e-05,-5.81178e-05,-5.81178e-05,5.10551e-05,
-5.18066e-05,-5.94711e-05,-8.83105e-07,-1.01376e-06,-5.18066e-05,-5.94711e-05,-5.94711e-05,5.18066e-05,
-5.25551e-05,-6.08268e-05,-8.95866e-07,-1.03687e-06,-5.25551e-05,-6.08268e-05,-6.08268e-05,5.25551e-05,
-5.33011e-05,-6.21845e-05,-9.08584e-07,-1.06001e-06,-5.33011e-05,-6.21845e-05,-6.21845e-05,5.33011e-05,
-5.40384e-05,-6.35305e-05,-9.21153e-07,-1.08296e-06,-5.40384e-05,-6.35305e-05,-6.35305e-05,5.40384e-05,
-5.4775e-05,-6.48779e-05,-9.33712e-07,-1.10593e-06,-5.4775e-05,-6.48779e-05,-6.48779e-05,5.4775e-05,
-5.55116e-05,-6.62265e-05,-9.46269e-07,-1.12892e-06,-5.55116e-05,-6.62265e-05,-6.62265e-05,5.55116e-05,
-5.6248e-05,-6.75762e-05,-9.58824e-07,-1.15193e-06,-5.6248e-05,-6.75762e-05,-6.75762e-05,5.6248e-05,
-5.69844e-05,-6.89267e-05,-9.71379e-07,-1.17495e-06,-5.69844e-05,-6.89267e-05,-6.89267e-05,5.69844e-05,
-5.77282e-05,-7.02915e-05,-9.84059e-07,-1.19822e-06,-5.77282e-05,-7.02915e-05,-7.02915e-05,5.77282e-05,
-5.84718e-05,-7.16568e-05,-9.96738e-07,-1.22149e-06,-5.84718e-05,-7.16568e-05,-7.16568e-05,5.84718e-05,
-5.92155e-05,-7.30226e-05,-1.00942e-06,-1.24478e-06,-5.92155e-05,-7.30226e-05,-7.30226e-05,5.92155e-05,
-5.99591e-05,-7.43888e-05,-1.02209e-06,-1.26807e-06,-5.99591e-05,-7.43888e-05,-7.43888e-05,5.99591e-05,
-6.07026e-05,-7.57553e-05,-1.03477e-06,-1.29137e-06,-6.07026e-05,-7.57553e-05,-7.57553e-05,6.07026e-05,
-6.14386e-05,-7.71085e-05,-1.04732e-06,-1.31444e-06,-6.14386e-05,-7.71085e-05,-7.71085e-05,6.14386e-05,
-6.21819e-05,-7.84754e-05,-1.05999e-06,-1.33774e-06,-6.21819e-05,-7.84754e-05,-7.84754e-05,6.21819e-05,
-6.2925e-05,-7.98425e-05,-1.07266e-06,-1.36105e-06,-6.2925e-05,-7.98425e-05,-7.98425e-05,6.2925e-05,
-6.36607e-05,-8.11962e-05,-1.0852e-06,-1.38413e-06,-6.36607e-05,-8.11962e-05,-8.11962e-05,6.36607e-05,
-6.44036e-05,-8.25635e-05,-1.09787e-06,-1.40744e-06,-6.44036e-05,-8.25635e-05,-8.25635e-05,6.44036e-05,
-6.51465e-05,-8.3931e-05,-1.11054e-06,-1.43075e-06,-6.51465e-05,-8.3931e-05,-8.3931e-05,6.51465e-05,
-6.58894e-05,-8.52984e-05,-1.1232e-06,-1.45406e-06,-6.58894e-05,-8.52984e-05,-8.52984e-05,6.58894e-05,
-6.66322e-05,-8.66659e-05,-1.13587e-06,-1.47738e-06,-6.66322e-05,-8.66659e-05,-8.66659e-05,6.66322e-05,
-6.73749e-05,-8.80335e-05,-1.14853e-06,-1.50069e-06,-6.73749e-05,-8.80335e-05,-8.80335e-05,6.73749e-05,
-6.81176e-05,-8.94011e-05,-1.16119e-06,-1.52401e-06,-6.81176e-05,-8.94011e-05,-8.94011e-05,6.81176e-05,
-6.88603e-05,-9.07687e-05,-1.17385e-06,-1.54733e-06,-6.88603e-05,-9.07687e-05,-9.07687e-05,6.88603e-05,
-6.96029e-05,-9.21364e-05,-1.18652e-06,-1.57064e-06,-6.96029e-05,-9.21364e-05,-9.21364e-05,6.96029e-05,
-7.03455e-05,-9.35041e-05,-1.19918e-06,-1.59396e-06,-7.03455e-05,-9.35041e-05,-9.35041e-05,7.03455e-05,
-7.10881e-05,-9.48717e-05,-1.21184e-06,-1.61728e-06,-7.10881e-05,-9.48717e-05,-9.48717e-05,7.10881e-05,
-7.18307e-05,-9.62394e-05,-1.2245e-06,-1.6406e-06,-7.18307e-05,-9.62394e-05,-9.62394e-05,7.18307e-05,
-7.25732e-05,-9.76071e-05,-1.23716e-06,-1.66391e-06,-7.25732e-05,-9.76071e-05,-9.76071e-05,7.25732e-05,
-7.33084e-05,-9.89613e-05,-1.24969e-06,-1.687e-06,-7.33084e-05,-9.89613e-05,-9.89613e-05,7.33084e-05,
-7.40509e-05,-0.000100329,-1.26235e-06,-1.71032e-06,-7.40509e-05,-0.000100329,-0.000100329,7.40509e-05,
-7.4786e-05,-0.000101683,-1.27489e-06,-1.73341e-06,-7.4786e-05,-0.000101683,-0.000101683,7.4786e-05,
-7.55285e-05,-0.000103051,-1.28755e-06,-1.75673e-06,-7.55285e-05,-0.000103051,-0.000103051,7.55285e-05,
-7.6271e-05,-0.000104419,-1.30021e-06,-1.78005e-06,-7.6271e-05,-0.000104419,-0.000104419,7.6271e-05,
-7.70135e-05,-0.000105786,-1.31287e-06,-1.80336e-06,-7.70135e-05,-0.000105786,-0.000105786,7.70135e-05,
-7.77559e-05,-0.000107154,-1.32553e-06,-1.82668e-06,-7.77559e-05,-0.000107154,-0.000107154,7.77559e-05,
-7.84983e-05,-0.000108522,-1.33819e-06,-1.85e-06,-7.84983e-05,-0.000108522,-0.000108522,7.84983e-05,
-7.92407e-05,-0.000109889,-1.35084e-06,-1.87332e-06,-7.92407e-05,-0.000109889,-0.000109889,7.92407e-05,
-7.99831e-05,-0.000111257,-1.3635e-06,-1.89664e-06,-7.99831e-05,-0.000111257,-0.000111257,7.99831e-05,
-8.07255e-05,-0.000112625,-1.37616e-06,-1.91996e-06,-8.07255e-05,-0.000112625,-0.000112625,8.07255e-05,
-8.14606e-05,-0.000113979,-1.38869e-06,-1.94305e-06,-8.14606e-05,-0.000113979,-0.000113979,8.14606e-05,
-8.22029e-05,-0.000115347,-1.40135e-06,-1.96637e-06,-8.22029e-05,-0.000115347,-0.000115347,8.22029e-05,
-8.29379e-05,-0.000116701,-1.41388e-06,-1.98946e-06,-8.29379e-05,-0.000116701,-0.000116701,8.29379e-05,
-8.36803e-05,-0.000118068,-1.42654e-06,-2.01278e-06,-8.36803e-05,-0.000118068,-0.000118068,8.36803e-05,
-8.44226e-05,-0.000119436,-1.4392e-06,-2.0361e-06,-8.44226e-05,-0.000119436,-0.000119436,8.44226e-05,
-8.51649e-05,-0.000120804,-1.45186e-06,-2.05941e-06,-8.51649e-05,-0.000120804,-0.000120804,8.51649e-05,
-8.59072e-05,-0.000122172,-1.46451e-06,-2.08273e-06,-8.59072e-05,-0.000122172,-0.000122172,8.59072e-05,
-8.66495e-05,-0.000123539,-1.47717e-06,-2.10605e-06,-8.66495e-05,-0.000123539,-0.000123539,8.66495e-05,
-8.65397e-05,-0.000124758,-1.4753e-06,-2.12684e-06,-8.65397e-05,-0.000124758,-0.000124758,8.65397e-05,
-8.5176e-05,-0.000125762,-1.45206e-06,-2.14395e-06,-8.5176e-05,-0.000125762,-0.000125762,8.5176e-05,
-8.41899e-05,-0.000126823,-1.43525e-06,-2.16205e-06,-8.41899e-05,-0.000126823,-0.000126823,8.41899e-05,
-8.2792e-05,-0.000127805,-1.41142e-06,-2.17879e-06,-8.2792e-05,-0.000127805,-0.000127805,8.2792e-05,
-8.18327e-05,-0.000128875,-1.39507e-06,-2.19704e-06,-8.18327e-05,-0.000128875,-0.000128875,8.18327e-05,
-8.04374e-05,-0.000129857,-1.37129e-06,-2.21379e-06,-8.04374e-05,-0.000129857,-0.000129857,8.04374e-05,
-7.94755e-05,-0.000130927,-1.35489e-06,-2.23203e-06,-7.94755e-05,-0.000130927,-0.000130927,7.94755e-05,
-7.80875e-05,-0.000131922,-1.33123e-06,-2.24901e-06,-7.80875e-05,-0.000131922,-0.000131922,7.80875e-05,
-7.71256e-05,-0.000132992,-1.31484e-06,-2.26725e-06,-7.71256e-05,-0.000132992,-0.000132992,7.71256e-05,
-7.57376e-05,-0.000133988,-1.29118e-06,-2.28423e-06,-7.57376e-05,-0.000133988,-0.000133988,7.57376e-05,
-7.44321e-05,-0.000135009,-1.26893e-06,-2.30164e-06,-7.44321e-05,-0.000135009,-0.000135009,7.44321e-05,
-7.33876e-05,-0.000136053,-1.25112e-06,-2.31945e-06,-7.33876e-05,-0.000136053,-0.000136053,7.33876e-05,
-7.20165e-05,-0.000137043,-1.22775e-06,-2.33634e-06,-7.20165e-05,-0.000137043,-0.000137043,7.20165e-05,
-7.10303e-05,-0.000138105,-1.21094e-06,-2.35444e-06,-7.10303e-05,-0.000138105,-0.000138105,7.10303e-05,
-6.96422e-05,-0.0001391,-1.18728e-06,-2.37142e-06,-6.96422e-05,-0.0001391,-0.0001391,6.96422e-05,
-6.86803e-05,-0.00014017,-1.17088e-06,-2.38966e-06,-6.86803e-05,-0.00014017,-0.00014017,6.86803e-05,
-6.72922e-05,-0.000141166,-1.14722e-06,-2.40664e-06,-6.72922e-05,-0.000141166,-0.000141166,6.72922e-05,
-6.63302e-05,-0.000142235,-1.13082e-06,-2.42489e-06,-6.63302e-05,-0.000142235,-0.000142235,6.63302e-05,
-6.49422e-05,-0.000143231,-1.10716e-06,-2.44186e-06,-6.49422e-05,-0.000143231,-0.000143231,6.49422e-05,
-6.36367e-05,-0.000144252,-1.08491e-06,-2.45928e-06,-6.36367e-05,-0.000144252,-0.000144252,6.36367e-05,
-6.25921e-05,-0.000145296,-1.0671e-06,-2.47709e-06,-6.25921e-05,-0.000145296,-0.000145296,6.25921e-05,
-6.12282e-05,-0.0001463,-1.04385e-06,-2.49421e-06,-6.12282e-05,-0.0001463,-0.0001463,6.12282e-05,
-6.02346e-05,-0.000147348,-1.02692e-06,-2.51208e-06,-6.02346e-05,-0.000147348,-0.000147348,6.02346e-05,
-5.88465e-05,-0.000148344,-1.00325e-06,-2.52906e-06,-5.88465e-05,-0.000148344,-0.000148344,5.88465e-05,
-5.78845e-05,-0.000149414,-9.86855e-07,-2.5473e-06,-5.78845e-05,-0.000149414,-0.000149414,5.78845e-05,
-5.64964e-05,-0.000150409,-9.63191e-07,-2.56428e-06,-5.64964e-05,-0.000150409,-0.000150409,5.64964e-05,
-5.55343e-05,-0.000151479,-9.46792e-07,-2.58253e-06,-5.55343e-05,-0.000151479,-0.000151479,5.55343e-05,
-5.45185e-05,-0.000152308,-9.29476e-07,-2.59668e-06,-5.45185e-05,-0.000152308,-0.000152308,5.45185e-05,
-5.40672e-05,-0.000151784,-9.21784e-07,-2.58775e-06,-5.40672e-05,-0.000151784,-0.000151784,5.40672e-05,
-5.38578e-05,-0.000151109,-9.18217e-07,-2.57625e-06,-5.38578e-05,-0.000151109,-0.000151109,5.38578e-05,
-5.35855e-05,-0.000150586,-9.13578e-07,-2.56734e-06,-5.35855e-05,-0.000150586,-0.000150586,5.35855e-05,
-5.32083e-05,-0.000149925,-9.07149e-07,-2.55607e-06,-5.32083e-05,-0.000149925,-0.000149925,5.32083e-05,
-5.28804e-05,-0.000149349,-9.01562e-07,-2.54626e-06,-5.28804e-05,-0.000149349,-0.000149349,5.28804e-05,
-5.22598e-05,-0.000148596,-8.90984e-07,-2.53344e-06,-5.22598e-05,-0.000148596,-0.000148596,5.22598e-05,
-5.19269e-05,-0.000148086,-8.85312e-07,-2.52475e-06,-5.19269e-05,-0.000148086,-0.000148086,5.19269e-05,
-5.15524e-05,-0.000147425,-8.78931e-07,-2.51349e-06,-5.15524e-05,-0.000147425,-0.000147425,5.15524e-05,
-5.11816e-05,-0.000146768,-8.72612e-07,-2.50229e-06,-5.11816e-05,-0.000146768,-0.000146768,5.11816e-05,
-5.10849e-05,-0.000146167,-8.70966e-07,-2.49205e-06,-5.10849e-05,-0.000146167,-0.000146167,5.10849e-05,
-5.04965e-05,-0.000145575,-8.60937e-07,-2.48197e-06,-5.04965e-05,-0.000145575,-0.000145575,5.04965e-05,
-5.02354e-05,-0.000145042,-8.56488e-07,-2.4729e-06,-5.02354e-05,-0.000145042,-0.000145042,5.02354e-05,
-4.99189e-05,-0.000144456,-8.51094e-07,-2.46291e-06,-4.99189e-05,-0.000144456,-0.000144456,4.99189e-05,
-4.94675e-05,-0.000143772,-8.43401e-07,-2.45125e-06,-4.94675e-05,-0.000143772,-0.000143772,4.94675e-05,
-4.91976e-05,-0.000143233,-8.38802e-07,-2.44208e-06,-4.91976e-05,-0.000143233,-0.000143233,4.91976e-05,
-4.90486e-05,-0.000142563,-8.36264e-07,-2.43066e-06,-4.90486e-05,-0.000142563,-0.000142563,4.90486e-05,
-4.84754e-05,-0.000141962,-8.26495e-07,-2.42042e-06,-4.84754e-05,-0.000141962,-0.000141962,4.84754e-05,
-4.80491e-05,-0.000141302,-8.1923e-07,-2.40918e-06,-4.80491e-05,-0.000141302,-0.000141302,4.80491e-05,
-4.79523e-05,-0.000140717,-8.17582e-07,-2.3992e-06,-4.79523e-05,-0.000140717,-0.000140717,4.79523e-05,
-4.74107e-05,-0.000140108,-8.0835e-07,-2.38884e-06,-4.74107e-05,-0.000140108,-0.000140108,4.74107e-05,
-4.70868e-05,-0.00013956,-8.02829e-07,-2.3795e-06,-4.70868e-05,-0.00013956,-0.00013956,4.70868e-05,
-4.66855e-05,-0.000138855,-7.95991e-07,-2.36748e-06,-4.66855e-05,-0.000138855,-0.000138855,4.66855e-05,
-4.643e-05,-0.000138322,-7.91637e-07,-2.35841e-06,-4.643e-05,-0.000138322,-0.000138322,4.643e-05,
-4.63837e-05,-0.000137805,-7.9085e-07,-2.34961e-06,-4.63837e-05,-0.000137805,-0.000137805,4.63837e-05,
-4.56387e-05,-0.000137007,-7.7815e-07,-2.336e-06,-4.56387e-05,-0.000137007,-0.000137007,4.56387e-05,
-4.55323e-05,-0.000136416,-7.7634e-07,-2.32593e-06,-4.55323e-05,-0.000136416,-0.000136416,4.55323e-05,
-4.49884e-05,-0.000135823,-7.67067e-07,-2.31583e-06,-4.49884e-05,-0.000135823,-0.000135823,4.49884e-05,
-4.48841e-05,-0.000135201,-7.65292e-07,-2.30523e-06,-4.48841e-05,-0.000135201,-0.000135201,4.48841e-05,
-4.42765e-05,-0.000134549,-7.54934e-07,-2.29412e-06,-4.42765e-05,-0.000134549,-0.000134549,4.42765e-05,
-4.41511e-05,-0.000133967,-7.52799e-07,-2.28421e-06,-4.41511e-05,-0.000133967,-0.000133967,4.41511e-05,
-4.38286e-05,-0.000133375,-7.47303e-07,-2.27412e-06,-4.38286e-05,-0.000133375,-0.000133375,4.38286e-05,
-4.3274e-05,-0.000132779,-7.37849e-07,-2.26397e-06,-4.3274e-05,-0.000132779,-0.000132779,4.3274e-05,
-4.29223e-05,-0.000132163,-7.31855e-07,-2.25348e-06,-4.29223e-05,-0.000132163,-0.000132163,4.29223e-05,
-4.25427e-05,-0.000131503,-7.25384e-07,-2.24222e-06,-4.25427e-05,-0.000131503,-0.000131503,4.25427e-05,
-4.22853e-05,-0.000130985,-7.20999e-07,-2.2334e-06,-4.22853e-05,-0.000130985,-0.000130985,4.22853e-05,
-4.18663e-05,-0.00013031,-7.13857e-07,-2.22189e-06,-4.18663e-05,-0.00013031,-0.00013031,4.18663e-05,
-4.1809e-05,-0.000129787,-7.12882e-07,-2.21299e-06,-4.1809e-05,-0.000129787,-0.000129787,4.1809e-05,
-4.11209e-05,-0.000129042,-7.01151e-07,-2.2003e-06,-4.11209e-05,-0.000129042,-0.000129042,4.11209e-05,
-4.07823e-05,-0.000128445,-6.9538e-07,-2.19012e-06,-4.07823e-05,-0.000128445,-0.000128445,4.07823e-05,
-4.0742e-05,-0.000127928,-6.94696e-07,-2.18131e-06,-4.0742e-05,-0.000127928,-0.000127928,4.0742e-05,
-4.01445e-05,-0.000127252,-6.8451e-07,-2.16978e-06,-4.01445e-05,-0.000127252,-0.000127252,4.01445e-05,
-3.98298e-05,-0.000126717,-6.79147e-07,-2.16067e-06,-3.98298e-05,-0.000126717,-0.000126717,3.98298e-05,
-3.95685e-05,-0.000126186,-6.74693e-07,-2.15163e-06,-3.95685e-05,-0.000126186,-0.000126186,3.95685e-05,
-3.90928e-05,-0.000125442,-6.66584e-07,-2.13895e-06,-3.90928e-05,-0.000125442,-0.000125442,3.90928e-05,
-3.90391e-05,-0.000124904,-6.65671e-07,-2.12979e-06,-3.90391e-05,-0.000124904,-0.000124904,3.90391e-05,
-3.84783e-05,-0.000124295,-6.5611e-07,-2.1194e-06,-3.84783e-05,-0.000124295,-0.000124295,3.84783e-05,
-3.83295e-05,-0.000123689,-6.53575e-07,-2.10908e-06,-3.83295e-05,-0.000123689,-0.000123689,3.83295e-05,
-3.78198e-05,-0.000123141,-6.44885e-07,-2.09974e-06,-3.78198e-05,-0.000123141,-0.000123141,3.78198e-05,
-3.74296e-05,-0.000122474,-6.38234e-07,-2.08837e-06,-3.74296e-05,-0.000122474,-0.000122474,3.74296e-05,
-3.71366e-05,-0.000121926,-6.3324e-07,-2.07905e-06,-3.71366e-05,-0.000121926,-0.000121926,3.71366e-05,
-3.67688e-05,-0.000121319,-6.26971e-07,-2.0687e-06,-3.67688e-05,-0.000121319,-0.000121319,3.67688e-05,
-3.64537e-05,-0.000120712,-6.21599e-07,-2.05835e-06,-3.64537e-05,-0.000120712,-0.000120712,3.64537e-05,
-3.63752e-05,-0.00012018,-6.20262e-07,-2.04928e-06,-3.63752e-05,-0.00012018,-0.00012018,3.63752e-05,
-3.57655e-05,-0.000119513,-6.09869e-07,-2.03792e-06,-3.57655e-05,-0.000119513,-0.000119513,3.57655e-05,
-3.54801e-05,-0.000118988,-6.05003e-07,-2.02897e-06,-3.54801e-05,-0.000118988,-0.000118988,3.54801e-05,
-3.5107e-05,-0.000118327,-5.98644e-07,-2.01771e-06,-3.5107e-05,-0.000118327,-0.000118327,3.5107e-05,
-3.47172e-05,-0.00011766,-5.91999e-07,-2.00634e-06,-3.47172e-05,-0.00011766,-0.00011766,3.47172e-05,
-3.44285e-05,-0.000117135,-5.87078e-07,-1.99741e-06,-3.44285e-05,-0.000117135,-0.000117135,3.44285e-05,
-3.40779e-05,-0.000116535,-5.81102e-07,-1.98717e-06,-3.40779e-05,-0.000116535,-0.000116535,3.40779e-05,
-3.37172e-05,-0.000115862,-5.74953e-07,-1.97571e-06,-3.37172e-05,-0.000115862,-0.000115862,3.37172e-05,
-3.35896e-05,-0.000115281,-5.7278e-07,-1.9658e-06,-3.35896e-05,-0.000115281,-0.000115281,3.35896e-05,
-3.32574e-05,-0.00011467,-5.67116e-07,-1.95539e-06,-3.32574e-05,-0.00011467,-0.00011467,3.32574e-05,
-3.26207e-05,-0.00011401,-5.56261e-07,-1.94414e-06,-3.26207e-05,-0.00011401,-0.00011401,3.26207e-05,
-3.23611e-05,-0.000113478,-5.51835e-07,-1.93507e-06,-3.23611e-05,-0.000113478,-0.000113478,3.23611e-05,
-3.19915e-05,-0.000112817,-5.45535e-07,-1.92382e-06,-3.19915e-05,-0.000112817,-0.000112817,3.19915e-05,
-3.16093e-05,-0.000112143,-5.39019e-07,-1.91232e-06,-3.16093e-05,-0.000112143,-0.000112143,3.16093e-05,
-3.13295e-05,-0.000111617,-5.34249e-07,-1.90336e-06,-3.13295e-05,-0.000111617,-0.000111617,3.13295e-05,
-3.11841e-05,-0.000111019,-5.31772e-07,-1.89317e-06,-3.11841e-05,-0.000111019,-0.000111019,3.11841e-05,
-3.05789e-05,-0.000110353,-5.21453e-07,-1.88181e-06,-3.05789e-05,-0.000110353,-0.000110353,3.05789e-05,
-3.01858e-05,-0.000109686,-5.14752e-07,-1.87045e-06,-3.01858e-05,-0.000109686,-0.000109686,3.01858e-05,
-3.01239e-05,-0.000109151,-5.13697e-07,-1.86133e-06,-3.01239e-05,-0.000109151,-0.000109151,3.01239e-05,
-2.95725e-05,-0.000108555,-5.04297e-07,-1.85118e-06,-2.95725e-05,-0.000108555,-0.000108555,2.95725e-05,
-2.9245e-05,-0.000107868,-4.98713e-07,-1.83947e-06,-2.9245e-05,-0.000107868,-0.000107868,2.9245e-05,
-2.9089e-05,-0.000107329,-4.96055e-07,-1.83028e-06,-2.9089e-05,-0.000107329,-0.000107329,2.9089e-05,
-2.87655e-05,-0.000106738,-4.9054e-07,-1.8202e-06,-2.87655e-05,-0.000106738,-0.000106738,2.87655e-05,
-2.82427e-05,-0.000106193,-4.81625e-07,-1.81092e-06,-2.82427e-05,-0.000106193,-0.000106193,2.82427e-05,
-2.80668e-05,-0.000105527,-4.78629e-07,-1.79957e-06,-2.80668e-05,-0.000105527,-0.000105527,2.80668e-05,
-2.7476e-05,-0.000104881,-4.68555e-07,-1.78856e-06,-2.7476e-05,-0.000104881,-0.000104881,2.7476e-05,
-2.74147e-05,-0.000104346,-4.67511e-07,-1.77944e-06,-2.74147e-05,-0.000104346,-0.000104346,2.74147e-05,
-2.68403e-05,-0.00010366,-4.57716e-07,-1.76775e-06,-2.68403e-05,-0.00010366,-0.00010366,2.68403e-05,
-2.64626e-05,-0.000103056,-4.51277e-07,-1.75746e-06,-2.64626e-05,-0.000103056,-0.000103056,2.64626e-05,
-2.63292e-05,-0.000102456,-4.49004e-07,-1.74722e-06,-2.63292e-05,-0.000102456,-0.000102456,2.63292e-05,
-2.60077e-05,-0.00010188,-4.43522e-07,-1.73741e-06,-2.60077e-05,-0.00010188,-0.00010188,2.60077e-05,
-2.54305e-05,-0.000101266,-4.33681e-07,-1.72694e-06,-2.54305e-05,-0.000101266,-0.000101266,2.54305e-05,
-2.51035e-05,-0.000100589,-4.28106e-07,-1.71541e-06,-2.51035e-05,-0.000100589,-0.000100589,2.51035e-05,
-2.47237e-05,-9.9985e-05,-4.2163e-07,-1.70511e-06,-2.47237e-05,-9.9985e-05,-9.9985e-05,2.47237e-05,
-2.4389e-05,-9.9403e-05,-4.15924e-07,-1.69519e-06,-2.4389e-05,-9.9403e-05,-9.9403e-05,2.4389e-05,
-2.40434e-05,-9.88028e-05,-4.10031e-07,-1.68496e-06,-2.40434e-05,-9.88028e-05,-9.88028e-05,2.40434e-05,
-2.37138e-05,-9.8198e-05,-4.04412e-07,-1.67465e-06,-2.37138e-05,-9.8198e-05,-9.8198e-05,2.37138e-05,
-2.33693e-05,-9.75304e-05,-3.98538e-07,-1.66327e-06,-2.33693e-05,-9.75304e-05,-9.75304e-05,2.33693e-05,
-2.3054e-05,-9.69827e-05,-3.93163e-07,-1.65394e-06,-2.3054e-05,-9.69827e-05,-9.69827e-05,2.3054e-05,
-2.26847e-05,-9.63924e-05,-3.86866e-07,-1.64388e-06,-2.26847e-05,-9.63924e-05,-9.63924e-05,2.26847e-05,
-2.25424e-05,-9.57229e-05,-3.8444e-07,-1.63247e-06,-2.25424e-05,-9.57229e-05,-9.57229e-05,2.25424e-05,
-2.22225e-05,-9.51874e-05,-3.78986e-07,-1.62334e-06,-2.22225e-05,-9.51874e-05,-9.51874e-05,2.22225e-05,
-2.19054e-05,-9.45957e-05,-3.73579e-07,-1.61325e-06,-2.19054e-05,-9.45957e-05,-9.45957e-05,2.19054e-05,
-2.15836e-05,-9.40043e-05,-3.68092e-07,-1.60317e-06,-2.15836e-05,-9.40043e-05,-9.40043e-05,2.15836e-05,
-2.0987e-05,-9.33452e-05,-3.57919e-07,-1.59194e-06,-2.0987e-05,-9.33452e-05,-9.33452e-05,2.0987e-05,
-2.08284e-05,-9.26706e-05,-3.55215e-07,-1.58044e-06,-2.08284e-05,-9.26706e-05,-9.26706e-05,2.08284e-05,
-2.04564e-05,-9.20663e-05,-3.48872e-07,-1.57014e-06,-2.04564e-05,-9.20663e-05,-9.20663e-05,2.04564e-05,
-1.98324e-05,-9.14125e-05,-3.38231e-07,-1.55899e-06,-1.98324e-05,-9.14125e-05,-9.14125e-05,1.98324e-05,
-1.95213e-05,-9.08053e-05,-3.32927e-07,-1.54864e-06,-1.95213e-05,-9.08053e-05,-9.08053e-05,1.95213e-05,
-1.94913e-05,-9.02937e-05,-3.32416e-07,-1.53992e-06,-1.94913e-05,-9.02937e-05,-9.02937e-05,1.94913e-05,
-1.90211e-05,-8.95497e-05,-3.24399e-07,-1.52724e-06,-1.90211e-05,-8.95497e-05,-8.95497e-05,1.90211e-05,
-1.84755e-05,-8.89446e-05,-3.15094e-07,-1.51692e-06,-1.84755e-05,-8.89446e-05,-8.89446e-05,1.84755e-05,
-1.82237e-05,-8.84284e-05,-3.10802e-07,-1.50813e-06,-1.82237e-05,-8.84284e-05,-8.84284e-05,1.82237e-05,
-1.80936e-05,-8.78436e-05,-3.08583e-07,-1.49816e-06,-1.80936e-05,-8.78436e-05,-8.78436e-05,1.80936e-05,
-1.76722e-05,-8.71047e-05,-3.01397e-07,-1.48556e-06,-1.76722e-05,-8.71047e-05,-8.71047e-05,1.76722e-05,
-1.6999e-05,-8.63941e-05,-2.89917e-07,-1.47345e-06,-1.6999e-05,-8.63941e-05,-8.63941e-05,1.6999e-05,
-1.67235e-05,-8.58582e-05,-2.85219e-07,-1.46431e-06,-1.67235e-05,-8.58582e-05,-8.58582e-05,1.67235e-05,
-1.64306e-05,-8.53116e-05,-2.80225e-07,-1.45499e-06,-1.64306e-05,-8.53116e-05,-8.53116e-05,1.64306e-05,
-1.60153e-05,-8.46363e-05,-2.73144e-07,-1.44348e-06,-1.60153e-05,-8.46363e-05,-8.46363e-05,1.60153e-05,
-1.57595e-05,-8.41057e-05,-2.68781e-07,-1.43444e-06,-1.57595e-05,-8.41057e-05,-8.41057e-05,1.57595e-05,
