-5.55116e-05,-6.62265e-05,-0.00325651,-0.00388509,-6.62265e-05,-5.55116e-05,
-5.6248e-05,-6.75762e-05,-0.00329971,-0.00396426,-6.75762e-05,-5.6248e-05,
-5.69844e-05,-6.89267e-05,-0.0033429,-0.00404348,-6.89267e-05,-5.69844e-05,
-5.77282e-05,-7.02915e-05,-0.00338653,-0.00412353,-7.02915e-05,-5.77282e-05,
-5.84718e-05,-7.16568e-05,-0.00343015,-0.00420362,-7.16568e-05,-5.84718e-05,
-5.92155e-05,-7.30226e-05,-0.00347376,-0.00428373,-7.30226e-05,-5.92155e-05,
-5.99591e-05,-7.43888e-05,-0.00351738,-0.00436387,-7.43888e-05,-5.99591e-05,
-6.07026e-05,-7.57553e-05,-0.00356099,-0.00444402,-7.57553e-05,-6.07026e-05,
-6.14386e-05,-7.71085e-05,-0.00360416,-0.0045234,-7.71085e-05,-6.14386e-05,
-6.21819e-05,-7.84754e-05,-0.00364775,-0.00460358,-7.84754e-05,-6.21819e-05,
-6.2925e-05,-7.98425e-05,-0.00369134,-0.00468377,-7.98425e-05,-6.2925e-05,
-6.36607e-05,-8.11962e-05,-0.00373449,-0.00476317,-8.11962e-05,-6.36607e-05,
-6.44036e-05,-8.25635e-05,-0.00377807,-0.00484337,-8.25635e-05,-6.44036e-05,
-6.51465e-05,-8.3931e-05,-0.00382164,-0.00492358,-8.3931e-05,-6.51465e-05,
-6.58894e-05,-8.52984e-05,-0.00386521,-0.00500379,-8.52984e-05,-6.58894e-05,
-6.66322e-05,-8.66659e-05,-0.00390878,-0.005084,-8.66659e-05,-6.66322e-05,
-6.73749e-05,-8.80335e-05,-0.00395234,-0.00516421,-8.80335e-05,-6.73749e-05,
-6.81176e-05,-8.94011e-05,-0.0039959,-0.00524443,-8.94011e-05,-6.81176e-05,
-6.88603e-05,-9.07687e-05,-0.00403946,-0.00532465,-9.07687e-05,-6.88603e-05,
-6.96029e-05,-9.21364e-05,-0.00408302,-0.00540487,-9.21364e-05,-6.96029e-05,
-7.03455e-05,-9.35041e-05,-0.00412657,-0.00548509,-9.35041e-05,-7.03455e-05,
-7.10881e-05,-9.48717e-05,-0.00417012,-0.00556531,-9.48717e-05,-7.10881e-05,
-7.18307e-05,-9.62394e-05,-0.00421368,-0.00564553,-9.62394e-05,-7.18307e-05,
-7.25732e-05,-9.76071e-05,-0.00425723,-0.00572575,-9.76071e-05,-7.25732e-05,
-7.33084e-05,-9.89613e-05,-0.00430035,-0.00580517,-9.89613e-05,-7.33084e-05,
-7.40509e-05,-0.000100329,-0.00434389,-0.00588539,-0.000100329,-7.40509e-05,
-7.4786e-05,-0.000101683,-0.00438701,-0.00596482,-0.000101683,-7.4786e-05,
-7.55285e-05,-0.000103051,-0.00443056,-0.00604504,-0.000103051,-7.55285e-05,
-7.6271e-05,-0.000104419,-0.0044741,-0.00612526,-0.000104419,-7.6271e-05,
-7.70135e-05,-0.000105786,-0.00451765,-0.00620548,-0.000105786,-7.70135e-05,
-7.77559e-05,-0.000107154,-0.00456119,-0.0062857,-0.000107154,-7.77559e-05,
-7.84983e-05,-0.000108522,-0.00460473,-0.00636591,-0.000108522,-7.84983e-05,
-7.92407e-05,-0.000109889,-0.00464828,-0.00644613,-0.000109889,-7.92407e-05,
-7.99831e-05,-0.000111257,-0.00469182,-0.00652635,-0.000111257,-7.99831e-05,
-8.07255e-05,-0.000112625,-0.00473536,-0.00660657,-0.000112625,-8.07255e-05,
-8.14606e-05,-0.000113979,-0.00477846,-0.00668599,-0.000113979,-8.14606e-05,
-8.22029e-05,-0.000115347,-0.004822,-0.0067662,-0.000115347,-8.22029e-05,
-8.29379e-05,-0.000116701,-0.00486511,-0.00684563,-0.000116701,-8.29379e-05,
-8.36803e-05,-0.000118068,-0.00490865,-0.00692584,-0.000118068,-8.36803e-05,
-8.44226e-05,-0.000119436,-0.00495218,-0.00700606,-0.000119436,-8.44226e-05,
-8.51649e-05,-0.000120804,-0.00499572,-0.00708627,-0.000120804,-8.51649e-05,
-8.59072e-05,-0.000122172,-0.00503925,-0.00716648,-0.000122172,-8.59072e-05,
-8.66495e-05,-0.000123539,-0.00508278,-0.0072467,-0.000123539,-8.66495e-05,
-8.65397e-05,-0.000124758,-0.00507633,-0.00731817,-0.000124758,-8.65397e-05,
-8.5176e-05,-0.000125762,-0.00499633,-0.00737704,-0.000125762,-8.5176e-05,
-8.41899e-05,-0.000126823,-0.00493847,-0.00743929,-0.000126823,-8.41899e-05,
-8.2792e-05,-0.000127805,-0.00485646,-0.00749685,-0.000127805,-8.2792e-05,
-8.18327e-05,-0.000128875,-0.00480018,-0.0075596,-0.000128875,-8.18327e-05,
-8.04374e-05,-0.000129857,-0.00471832,-0.00761718,-0.000129857,-8.04374e-05,
-7.94755e-05,-0.000130927,-0.00466188,-0.00767992,-0.000130927,-7.94755e-05,
-7.80875e-05,-0.000131922,-0.00458045,-0.00773829,-0.000131922,-7.80875e-05,
-7.71256e-05,-0.000132992,-0.00452402,-0.00780103,-0.000132992,-7.71256e-05,
-7.57376e-05,-0.000133988,-0.00444259,-0.0078594,-0.000133988,-7.57376e-05,
-7.44321e-05,-0.000135009,-0.004366,-0.00791927,-0.000135009,-7.44321e-05,
-7.33876e-05,-0.000136053,-0.00430473,-0.00798051,-0.000136053,-7.33876e-05,
-7.20165e-05,-0.000137043,-0.00422429,-0.00803858,-0.000137043,-7.20165e-05,
-7.10303e-05,-0.000138105,-0.00416643,-0.00810082,-0.000138105,-7.10303e-05,
-6.96422e-05,-0.0001391,-0.004085,-0.00815919,-0.0001391,-6.96422e-05,
-6.86803e-05,-0.00014017,-0.00402857,-0.00822193,-0.00014017,-6.86803e-05,
-6.72922e-05,-0.000141166,-0.00394714,-0.0082803,-0.000141166,-6.72922e-05,
-6.63302e-05,-0.000142235,-0.0038907,-0.00834304,-0.000142235,-6.63302e-05,
-6.49422e-05,-0.000143231,-0.00380928,-0.00840141,-0.000143231,-6.49422e-05,
-6.36367e-05,-0.000144252,-0.00373269,-0.00846128,-0.000144252,-6.36367e-05,
-6.25921e-05,-0.000145296,-0.00367141,-0.00852252,-0.000145296,-6.25921e-05,
-6.12282e-05,-0.0001463,-0.0035914,-0.00858138,-0.0001463,-6.12282e-05,
-6.02346e-05,-0.000147348,-0.00353311,-0.00864283,-0.000147348,-6.02346e-05,
-5.88465e-05,-0.000148344,-0.00345168,-0.0087012,-0.000148344,-5.88465e-05,
-5.78845e-05,-0.000149414,-0.00339525,-0.00876393,-0.000149414,-5.78845e-05,
-5.64964e-05,-0.000150409,-0.00331382,-0.00882231,-0.000150409,-5.64964e-05,
-5.55343e-05,-0.000151479,-0.00325738,-0.00888504,-0.000151479,-5.55343e-05,
-5.45185e-05,-0.000152308,-0.00319779,-0.00893367,-0.000152308,-5.45185e-05,
-5.40672e-05,-0.000151784,-0.00317131,-0.0089029,-0.000151784,-5.40672e-05,
-5.38578e-05,-0.000151109,-0.00315901,-0.00886328,-0.000151109,-5.38578e-05,
-5.35855e-05,-0.000150586,-0.00314303,-0.00883258,-0.000150586,-5.35855e-05,
-5.32083e-05,-0.000149925,-0.0031209,-0.00879374,-0.000149925,-5.32083e-05,
-5.28804e-05,-0.000149349,-0.00310165,-0.00875991,-0.000149349,-5.28804e-05,
-5.22598e-05,-0.000148596,-0.00306524,-0.00871574,-0.000148596,-5.22598e-05,
-5.19269e-05,-0.000148086,-0.00304571,-0.00868581,-0.000148086,-5.19269e-05,
-5.15524e-05,-0.000147425,-0.00302373,-0.00864702,-0.000147425,-5.15524e-05,
-5.11816e-05,-0.000146768,-0.00300197,-0.00860843,-0.000146768,-5.11816e-05,
-5.10849e-05,-0.000146167,-0.00299629,-0.00857313,-0.000146167,-5.10849e-05,
-5.04965e-05,-0.000145575,-0.00296177,-0.00853838,-0.000145575,-5.04965e-05,
-5.02354e-05,-0.000145042,-0.00294645,-0.00850714,-0.000145042,-5.02354e-05,
-4.99189e-05,-0.000144456,-0.00292787,-0.00847273,-0.000144456,-4.99189e-05,
-4.94675e-05,-0.000143772,-0.00290139,-0.00843256,-0.000143772,-4.94675e-05,
-4.91976e-05,-0.000143233,-0.00288555,-0.00840095,-0.000143233,-4.91976e-05,
-4.90486e-05,-0.000142563,-0.0028768,-0.00836162,-0.000142563,-4.90486e-05,
-4.84754e-05,-0.000141962,-0.00284317,-0.00832634,-0.000141962,-4.84754e-05,
-4.80491e-05,-0.000141302,-0.00281816,-0.00828759,-0.000141302,-4.80491e-05,
-4.79523e-05,-0.000140717,-0.00281247,-0.00825323,-0.000140717,-4.79523e-05,
-4.74107e-05,-0.000140108,-0.0027807,-0.00821753,-0.000140108,-4.74107e-05,
-4.70868e-05,-0.00013956,-0.00276169,-0.00818533,-0.00013956,-4.70868e-05,
-4.66855e-05,-0.000138855,-0.00273814,-0.00814393,-0.000138855,-4.66855e-05,
-4.64828e-05,-0.000138391,-0.00272624,-0.00811671,-0.000138391,-4.64828e-05,
-4.60627e-05,-0.000137715,-0.0027016,-0.00807706,-0.000137715,-4.60627e-05,
-4.57167e-05,-0.00013712,-0.0026813,-0.00804214,-0.00013712,-4.57167e-05,
-4.55438e-05,-0.000136454,-0.00267115,-0.00800304,-0.000136454,-4.55438e-05,
-4.49313e-05,-0.00013579,-0.00263522,-0.00796405,-0.00013579,-4.49313e-05,
-4.46597e-05,-0.000135251,-0.00261928,-0.00793244,-0.000135251,-4.46597e-05,
-4.4337e-05,-0.000134659,-0.00260034,-0.00789768,-0.000134659,-4.4337e-05,
-4.41754e-05,-0.000134014,-0.00259085,-0.00785985,-0.000134014,-4.41754e-05,
-4.36542e-05,-0.000133397,-0.00256028,-0.0078236,-0.000133397,-4.36542e-05,
-4.35182e-05,-0.000132811,-0.00255229,-0.00778922,-0.000132811,-4.35182e-05,
-4.30956e-05,-0.000132152,-0.0025275,-0.00775052,-0.000132152,-4.30956e-05,
-4.25041e-05,-0.00013149,-0.0024928,-0.00771168,-0.00013149,-4.25041e-05,
-4.22224e-05,-0.000130882,-0.00247627,-0.00767599,-0.000130882,-4.22224e-05,
-4.18602e-05,-0.000130348,-0.00245502,-0.00764467,-0.000130348,-4.18602e-05,
-4.1516e-05,-0.000129696,-0.00243482,-0.00760639,-0.000129696,-4.1516e-05,
-4.14477e-05,-0.00012917,-0.00243081,-0.00757554,-0.00012917,-4.14477e-05,
-4.08772e-05,-0.000128554,-0.00239735,-0.00753935,-0.000128554,-4.08772e-05,
-4.04586e-05,-0.000127878,-0.00237279,-0.00749971,-0.000127878,-4.04586e-05,
-4.01735e-05,-0.000127298,-0.00235606,-0.00746568,-0.000127298,-4.01735e-05,
-3.98587e-05,-0.000126764,-0.00233759,-0.00743429,-0.000126764,-3.98587e-05,
-3.94329e-05,-0.000126074,-0.00231261,-0.00739385,-0.000126074,-3.94329e-05,
-3.92343e-05,-0.000125575,-0.00230095,-0.00736453,-0.000125575,-3.92343e-05,
-3.8816e-05,-0.000124899,-0.00227642,-0.00732489,-0.000124899,-3.8816e-05,
-3.84127e-05,-0.000124271,-0.00225276,-0.00728798,-0.000124271,-3.84127e-05,
-3.815e-05,-0.000123732,-0.00223734,-0.00725637,-0.000123732,-3.815e-05,
-3.8029e-05,-0.000123134,-0.00223024,-0.0072213,-0.000123134,-3.8029e-05,
-3.74667e-05,-0.000122517,-0.00219725,-0.0071851,-0.000122517,-3.74667e-05,
-3.7129e-05,-0.000121919,-0.00217744,-0.00714999,-0.000121919,-3.7129e-05,
-3.6781e-05,-0.000121303,-0.00215703,-0.00711382,-0.000121303,-3.6781e-05,
-3.64851e-05,-0.000120786,-0.00213967,-0.00708349,-0.000120786,-3.64851e-05,
-3.63828e-05,-0.000120164,-0.00213367,-0.00704698,-0.000120164,-3.63828e-05,
-3.58025e-05,-0.000119572,-0.00209963,-0.00701223,-0.000119572,-3.58025e-05,
-3.54996e-05,-0.00011904,-0.00208185,-0.00698104,-0.00011904,-3.54996e-05,
-3.50875e-05,-0.000118314,-0.00205768,-0.00693844,-0.000118314,-3.50875e-05,
-3.49947e-05,-0.000117713,-0.00205223,-0.00690318,-0.000117713,-3.49947e-05,
-3.44149e-05,-0.000117099,-0.00201822,-0.00686711,-0.000117099,-3.44149e-05,
-3.41173e-05,-0.000116531,-0.00200076,-0.00683382,-0.000116531,-3.41173e-05,
-3.4051e-05,-0.000116006,-0.00199687,-0.006803,-0.000116006,-3.4051e-05,
-3.34175e-05,-0.00011533,-0.00195971,-0.00676332,-0.00011533,-3.34175e-05,
-3.32699e-05,-0.000114724,-0.00195105,-0.00672777,-0.000114724,-3.32699e-05,
-3.29405e-05,-0.000114063,-0.00193173,-0.00668896,-0.000114063,-3.29405e-05,
-3.23035e-05,-0.000113402,-0.00189436,-0.0066502,-0.000113402,-3.23035e-05,
-3.19906e-05,-0.000112868,-0.00187601,-0.00661883,-0.000112868,-3.19906e-05,
-3.16664e-05,-0.000112262,-0.00185699,-0.00658332,-0.000112262,-3.16664e-05,
-3.13239e-05,-0.000111668,-0.0018369,-0.00654842,-0.000111668,-3.13239e-05,
-3.09999e-05,-0.000111063,-0.00181789,-0.00651291,-0.000111063,-3.09999e-05,
-3.05511e-05,-0.000110343,-0.00179157,-0.00647069,-0.000110343,-3.05511e-05,
-3.04994e-05,-0.000109805,-0.00178853,-0.00643914,-0.000109805,-3.04994e-05,
-3.02013e-05,-0.00010918,-0.00177104,-0.00640248,-0.00010918,-3.02013e-05,
-2.9805e-05,-0.000108594,-0.0017478,-0.00636806,-0.000108594,-2.9805e-05,
-2.92315e-05,-0.000107979,-0.00171416,-0.00633198,-0.000107979,-2.92315e-05,
-2.88874e-05,-0.000107343,-0.00169398,-0.00629464,-0.000107343,-2.88874e-05,
-2.85565e-05,-0.000106666,-0.00167457,-0.00625494,-0.000106666,-2.85565e-05,
-2.81928e-05,-0.000106119,-0.00165323,-0.00622286,-0.000106119,-2.81928e-05,
-2.81017e-05,-0.000105518,-0.00164789,-0.00618761,-0.000105518,-2.81017e-05,
-2.75878e-05,-0.000105002,-0.00161775,-0.0061573,-0.000105002,-2.75878e-05,
-2.71578e-05,-0.000104313,-0.00159252,-0.00611689,-0.000104313,-2.71578e-05,
-2.68142e-05,-0.000103677,-0.00157237,-0.00607956,-0.000103677,-2.68142e-05,
-2.67288e-05,-0.000103053,-0.00156736,-0.00604296,-0.000103053,-2.67288e-05,
-2.60752e-05,-0.000102454,-0.00152903,-0.0060078,-0.000102454,-2.60752e-05,
-2.59899e-05,-0.000101802,-0.00152402,-0.00596958,-0.000101802,-2.59899e-05,
-2.54721e-05,-0.000101257,-0.00149365,-0.00593756,-0.000101257,-2.54721e-05,
-2.50546e-05,-0.000100581,-0.00146916,-0.00589792,-0.000100581,-2.50546e-05,
-2.46821e-05,-9.99769e-05,-0.00144732,-0.00586248,-9.99769e-05,-2.46821e-05,
-2.44591e-05,-9.94692e-05,-0.00143424,-0.00583269,-9.94692e-05,-2.44591e-05,
-2.40445e-05,-9.87939e-05,-0.00140992,-0.00579307,-9.87939e-05,-2.40445e-05,
-2.37195e-05,-9.81886e-05,-0.00139086,-0.00575756,-9.81886e-05,-2.37195e-05,
-2.33941e-05,-9.7613e-05,-0.00137177,-0.00572379,-9.7613e-05,-2.33941e-05,
-2.29725e-05,-9.6873e-05,-0.00134705,-0.00568038,-9.6873e-05,-2.29725e-05,
-2.26058e-05,-9.6283e-05,-0.00132554,-0.00564576,-9.6283e-05,-2.26058e-05,
-2.25697e-05,-9.57664e-05,-0.00132342,-0.00561545,-9.57664e-05,-2.25697e-05,
-2.20008e-05,-9.51519e-05,-0.00129006,-0.0055794,-9.51519e-05,-2.20008e-05,
-2.15544e-05,-9.44324e-05,-0.00126387,-0.00553719,-9.44324e-05,-2.15544e-05,
-2.12372e-05,-9.38407e-05,-0.00124527,-0.00550248,-9.38407e-05,-2.12372e-05,
-2.09387e-05,-9.32296e-05,-0.00122776,-0.00546663,-9.32296e-05,-2.09387e-05,
-2.05866e-05,-9.26445e-05,-0.00120712,-0.0054323,-9.26445e-05,-2.05866e-05,
-2.04348e-05,-9.20254e-05,-0.00119821,-0.00539598,-9.20254e-05,-2.04348e-05,
-1.99532e-05,-9.14897e-05,-0.00116997,-0.00536455,-9.14897e-05,-1.99532e-05,
-1.95397e-05,-9.08146e-05,-0.00114572,-0.00532495,-9.08146e-05,-1.95397e-05,
-1.94006e-05,-9.02005e-05,-0.00113756,-0.00528893,-9.02005e-05,-1.94006e-05,
-1.8832e-05,-8.96003e-05,-0.00110421,-0.00525371,-8.96003e-05,-1.8832e-05,
-1.87366e-05,-8.90173e-05,-0.00109862,-0.00521951,-8.90173e-05,-1.87366e-05,
-1.83757e-05,-8.83758e-05,-0.00107745,-0.00518188,-8.83758e-05,-1.83757e-05,
-1.78161e-05,-8.77088e-05,-0.00104464,-0.00514275,-8.77088e-05,-1.78161e-05,
-1.77266e-05,-8.71797e-05,-0.00103939,-0.00511171,-8.71797e-05,-1.77266e-05,
-1.71136e-05,-8.65101e-05,-0.00100344,-0.00507243,-8.65101e-05,-1.71136e-05,
-1.68335e-05,-8.59745e-05,-0.000987011,-0.00504101,-8.59745e-05,-1.68335e-05,
-1.63884e-05,-8.52551e-05,-0.00096091,-0.00499882,-8.52551e-05,-1.63884e-05,
-1.60431e-05,-8.46398e-05,-0.000940664,-0.00496272,-8.46398e-05,-1.60431e-05,
-1.59048e-05,-8.40258e-05,-0.000932552,-0.0049267,-8.40258e-05,-1.59048e-05,
-1.5387e-05,-8.34248e-05,-0.000902189,-0.00489145,-8.34248e-05,-1.5387e-05,
-1.52063e-05,-8.28114e-05,-0.00089159,-0.00485547,-8.28114e-05,-1.52063e-05,
-1.46692e-05,-8.222e-05,-0.000860095,-0.00482078,-8.222e-05,-1.46692e-05,
-1.43289e-05,-8.16042e-05,-0.000840141,-0.00478466,-8.16042e-05,-1.43289e-05,
-1.42403e-05,-8.10753e-05,-0.000834939,-0.00475363,-8.10753e-05,-1.42403e-05,
-1.36836e-05,-8.04588e-05,-0.000802299,-0.00471747,-8.04588e-05,-1.36836e-05,
-1.32504e-05,-7.97963e-05,-0.000776897,-0.00467861,-7.97963e-05,-1.32504e-05,
-1.29584e-05,-7.91999e-05,-0.000759772,-0.00464362,-7.91999e-05,-1.29584e-05,
-1.26802e-05,-7.86742e-05,-0.000743458,-0.00461279,-7.86742e-05,-1.26802e-05,
-1.24056e-05,-7.81383e-05,-0.000727359,-0.00458135,-7.81383e-05,-1.24056e-05,
-1.19699e-05,-7.74583e-05,-0.000701811,-0.00454147,-7.74583e-05,-1.19699e-05,
-1.16037e-05,-7.67829e-05,-0.000680335,-0.00450185,-7.67829e-05,-1.16037e-05,
-1.13264e-05,-7.62628e-05,-0.000664074,-0.00447134,-7.62628e-05,-1.13264e-05,
-1.08902e-05,-7.55274e-05,-0.0006385,-0.00442821,-7.55274e-05,-1.08902e-05,
-1.07825e-05,-7.49383e-05,-0.000632182,-0.00439365,-7.49383e-05,-1.07825e-05,
-1.01512e-05,-7.42436e-05,-0.000595168,-0.00435291,-7.42436e-05,-1.01512e-05,
-9.81735e-06,-7.36466e-05,-0.00057559,-0.00431789,-7.36466e-05,-9.81735e-06,
-9.49269e-06,-7.30573e-05,-0.000556553,-0.00428332,-7.30573e-05,-9.49269e-06,
-9.28447e-06,-7.23419e-05,-0.000544344,-0.00424137,-7.23419e-05,-9.28447e-06,
-8.78574e-06,-7.17511e-05,-0.000515101,-0.00420672,-7.17511e-05,-8.78574e-06,
-8.39176e-06,-7.10824e-05,-0.000492001,-0.0041675,-7.10824e-05,-8.39176e-06,
-8.003e-06,-7.04474e-05,-0.000469207,-0.00413025,-7.04474e-05,-8.003e-06,
-7.60686e-06,-6.97838e-05,-0.00044598,-0.00409133,-6.97838e-05,-7.60686e-06,
-7.37517e-06,-6.92578e-05,-0.000432395,-0.00406048,-6.92578e-05,-7.37517e-06,
-6.9068e-06,-6.85296e-05,-0.000404933,-0.00401777,-6.85296e-05,-6.9068e-06,
-6.62538e-06,-6.79908e-05,-0.000388433,-0.00398617,-6.79908e-05,-6.62538e-06,
-6.28893e-06,-6.73966e-05,-0.000368707,-0.00395132,-6.73966e-05,-6.28893e-06,
-6.14613e-06,-6.67141e-05,-0.000360333,-0.00391129,-6.67141e-05,-6.14613e-06,
-5.54057e-06,-6.61145e-05,-0.00032483,-0.00387612,-6.61145e-05,-5.54057e-06,
-5.45652e-06,-6.55288e-05,-0.000319901,-0.00384178,-6.55288e-05,-5.45652e-06,
-4.88664e-06,-6.49156e-05,-0.000286489,-0.00380581,-6.49156e-05,-4.88664e-06,
-4.5412e-06,-6.42798e-05,-0.000266236,-0.00376853,-6.42798e-05,-4.5412e-06,
-4.1488e-06,-6.36519e-05,-0.000243231,-0.0037317,-6.36519e-05,-4.1488e-06,
-3.91534e-06,-6.31257e-05,-0.000229543,-0.00370084,-6.31257e-05,-3.91534e-06,
-3.52332e-06,-6.23896e-05,-0.000206559,-0.00365767,-6.23896e-05,-3.52332e-06,
-3.14041e-06,-6.17828e-05,-0.00018411,-0.00362209,-6.17828e-05,-3.14041e-06,
-2.76537e-06,-6.11898e-05,-0.000162122,-0.00358731,-6.11898e-05,-2.76537e-06,
-2.4452e-06,-6.05848e-05,-0.000143352,-0.00355183,-6.05848e-05,-2.4452e-06,
-2.14198e-06,-6.0051e-05,-0.000125575,-0.00352052,-6.0051e-05,-2.14198e-06,
-2.00489e-06,-5.93819e-05,-0.000117538,-0.00348128,-5.93819e-05,-2.00489e-06,
-1.39034e-06,-5.87685e-05,-8.15086e-05,-0.00344531,-5.87685e-05,-1.39034e-06,
-1.36195e-06,-5.82525e-05,-7.98443e-05,-0.00341505,-5.82525e-05,-1.36195e-06,
-9.73371e-07,-5.75607e-05,-5.70636e-05,-0.00337448,-5.75607e-05,-9.73371e-07,
-3.69039e-07,-5.69612e-05,-2.16347e-05,-0.00333932,-5.69612e-05,-3.69039e-07,
-2.90902e-07,-5.63753e-05,-1.70539e-05,-0.00330496,-5.63753e-05,-2.90902e-07,
2.77723e-07,-5.57621e-05,1.62813e-05,-0.00326901,-5.57621e-05,2.77723e-07,
6.76949e-07,-5.51086e-05,3.96854e-05,-0.00323069,-5.51086e-05,6.76949e-07,
9.68493e-07,-5.45621e-05,5.67767e-05,-0.00319864,-5.45621e-05,9.68493e-07,
1.3676e-06,-5.38949e-05,8.01737e-05,-0.00315951,-5.38949e-05,1.3676e-06,
1.69946e-06,-5.33011e-05,9.96279e-05,-0.00312469,-5.33011e-05,1.69946e-06,
1.99079e-06,-5.27409e-05,0.000116706,-0.00309184,-5.27409e-05,1.99079e-06,
2.38959e-06,-5.20874e-05,0.000140085,-0.00305352,-5.20874e-05,2.38959e-06,
2.67812e-06,-5.15412e-05,0.000156999,-0.00302149,-5.15412e-05,2.67812e-06,
2.76432e-06,-5.09271e-05,0.000162052,-0.00298548,-5.09271e-05,2.76432e-06,
3.36777e-06,-5.03276e-05,0.000197427,-0.00295033,-5.03276e-05,3.36777e-06,
3.40502e-06,-4.97979e-05,0.00019961,-0.00291926,-4.97979e-05,3.40502e-06,
4.05712e-06,-4.9114e-05,0.000237837,-0.00287916,-4.9114e-05,4.05712e-06,
4.35585e-06,-4.85282e-05,0.000255348,-0.00284481,-4.85282e-05,4.35585e-06,
4.70614e-06,-4.78994e-05,0.000275882,-0.00280794,-4.78994e-05,4.70614e-06,
5.02282e-06,-4.73748e-05,0.000294445,-0.00277718,-4.73748e-05,5.02282e-06,
5.10141e-06,-4.67956e-05,0.000299051,-0.00274322,-4.67956e-05,5.10141e-06,
5.75162e-06,-4.59943e-05,0.000337166,-0.00269624,-4.59943e-05,5.75162e-06,
5.86819e-06,-4.54802e-05,0.000343998,-0.00266609,-4.54802e-05,5.86819e-06,
6.18904e-06,-4.48911e-05,0.000362805,-0.00263155,-4.48911e-05,6.18904e-06,
6.74549e-06,-4.42754e-05,0.000395424,-0.00259545,-4.42754e-05,6.74549e-06,
7.19936e-06,-4.35507e-05,0.000422028,-0.00255295,-4.35507e-05,7.19936e-06,
7.48395e-06,-4.29388e-05,0.00043871,-0.00251707,-4.29388e-05,7.48395e-06,
7.86577e-06,-4.23579e-05,0.00046109,-0.00248301,-4.23579e-05,7.86577e-06,
8.13576e-06,-4.17871e-05,0.000476915,-0.00244954,-4.17871e-05,8.13576e-06,
8.27333e-06,-4.1182e-05,0.000484978,-0.00241406,-4.1182e-05,8.27333e-06,
8.724e-06,-4.04576e-05,0.000511394,-0.00237159,-4.04576e-05,8.724e-06,
9.26431e-06,-3.98372e-05,0.000543065,-0.00233522,-3.98372e-05,9.26431e-06,
9.41526e-06,-3.92446e-05,0.000551912,-0.00230047,-3.92446e-05,9.41526e-06,
9.98787e-06,-3.85225e-05,0.000585476,-0.00225814,-3.85225e-05,9.98787e-06,
1.02811e-05,-3.80582e-05,0.000602661,-0.00223091,-3.80582e-05,1.02811e-05,
1.06565e-05,-3.73924e-05,0.000624668,-0.00219188,-3.73924e-05,1.06565e-05,
1.09764e-05,-3.68033e-05,0.000643414,-0.00215734,-3.68033e-05,1.09764e-05,
1.13961e-05,-3.60727e-05,0.000668017,-0.0021145,-3.60727e-05,1.13961e-05,
1.17477e-05,-3.54745e-05,0.000688625,-0.00207943,-3.54745e-05,1.17477e-05,
1.20506e-05,-3.49407e-05,0.000706377,-0.00204813,-3.49407e-05,1.20506e-05,
1.24089e-05,-3.4265e-05,0.000727377,-0.00200852,-3.4265e-05,1.24089e-05,
