4.30908e-07,-7.85362e-07,0.0170464,-7.62714e-07,8.57394e-07,0.0170464,-7.62714e-07,-8.57394e-07,-0.0170464,-6.68679e-06,-2.41833e-05,1.77163e-07,-5.69845e-05,2.05602e-05,2514
4.08619e-07,-7.79292e-07,0.0170464,-7.59365e-07,8.57284e-07,0.0170464,-7.59365e-07,-8.57284e-07,-0.0170464,-7.43707e-06,-2.57446e-05,1.73924e-07,-5.77282e-05,1.88023e-05,2615
3.8632e-07,-7.73221e-07,0.0170465,-7.56014e-07,8.57174e-07,0.0170465,-7.56014e-07,-8.57174e-07,-0.0170465,-8.1873e-06,-2.73065e-05,1.70684e-07,-5.84719e-05,1.70437e-05,2716
3.64013e-07,-7.6715e-07,0.0170465,-7.52662e-07,8.57064e-07,0.0170465,-7.52662e-07,-8.57064e-07,-0.0170465,-8.93749e-06,-2.88691e-05,1.67444e-07,-5.92155e-05,1.52844e-05,2817
3.417e-07,-7.61078e-07,0.0170465,-7.49309e-07,8.56954e-07,0.0170465,-7.49309e-07,-8.56954e-07,-0.0170465,-9.68765e-06,-3.04321e-05,1.64203e-07,-5.99591e-05,1.35247e-05,2918
3.19381e-07,-7.55006e-07,0.0170466,-7.45955e-07,8.56844e-07,0.0170466,-7.45955e-07,-8.56844e-07,-0.0170466,-1.04377e-05,-3.19954e-05,1.60962e-07,-6.07026e-05,1.17645e-05,3019
2.97278e-07,-7.48995e-07,0.0170466,-7.42634e-07,8.56735e-07,0.0170466,-7.42634e-07,-8.56735e-07,-0.0170466,-1.11802e-05,-3.35435e-05,1.57754e-07,-6.14386e-05,1.00214e-05,3119
2.74951e-07,-7.42924e-07,0.0170466,-7.39279e-07,8.56626e-07,0.0170466,-7.39279e-07,-8.56626e-07,-0.0170466,-1.19299e-05,-3.51074e-05,1.54513e-07,-6.21819e-05,8.2607e-06,3220
2.52621e-07,-7.36853e-07,0.0170466,-7.35923e-07,8.56516e-07,0.0170466,-7.35923e-07,-8.56516e-07,-0.0170466,-1.26796e-05,-3.66714e-05,1.51273e-07,-6.2925e-05,6.49974e-06,3321
2.30509e-07,-7.30842e-07,0.0170467,-7.326e-07,8.56408e-07,0.0170467,-7.326e-07,-8.56408e-07,-0.0170467,-1.34217e-05,-3.82201e-05,1.48066e-07,-6.36607e-05,4.75604e-06,3421
2.08175e-07,-7.24772e-07,0.0170467,-7.29244e-07,8.56298e-07,0.0170467,-7.29244e-07,-8.56298e-07,-0.0170467,-1.41712e-05,-3.97844e-05,1.44828e-07,-6.44036e-05,2.99475e-06,3522
1.85838e-07,-7.18702e-07,0.0170467,-7.25887e-07,8.56188e-07,0.0170467,-7.25887e-07,-8.56188e-07,-0.0170467,-1.49206e-05,-4.13488e-05,1.4159e-07,-6.51465e-05,1.23335e-06,3623
1.63501e-07,-7.12632e-07,0.0170468,-7.2253e-07,8.56079e-07,0.0170468,-7.2253e-07,-8.56079e-07,-0.0170468,-1.567e-05,-4.29133e-05,1.38354e-07,-6.58894e-05,-5.28137e-07,3724
1.41162e-07,-7.06562e-07,0.0170468,-7.19173e-07,8.55969e-07,0.0170468,-7.19173e-07,-8.55969e-07,-0.0170468,-1.64193e-05,-4.44778e-05,1.35118e-07,-6.66322e-05,-2.28971e-06,3825
1.18823e-07,-7.00492e-07,0.0170468,-7.15815e-07,8.5586e-07,0.0170468,-7.15815e-07,-8.5586e-07,-0.0170468,-1.71685e-05,-4.60424e-05,1.31884e-07,-6.73749e-05,-4.05134e-06,3926
9.64823e-08,-6.94422e-07,0.0170469,-7.12458e-07,8.5575e-07,0.0170469,-7.12458e-07,-8.5575e-07,-0.0170469,-1.79178e-05,-4.76071e-05,1.2865e-07,-6.81176e-05,-5.81302e-06,4027
7.41413e-08,-6.88353e-07,0.0170469,-7.091e-07,8.5564e-07,0.0170469,-7.091e-07,-8.5564e-07,-0.0170469,-1.8667e-05,-4.91717e-05,1.25418e-07,-6.88603e-05,-7.57475e-06,4128
5.17998e-08,-6.82283e-07,0.0170469,-7.05742e-07,8.55531e-07,0.0170469,-7.05742e-07,-8.55531e-07,-0.0170469,-1.94161e-05,-5.07365e-05,1.22187e-07,-6.96029e-05,-9.33652e-06,4229
2.94578e-08,-6.76214e-07,0.017047,-7.02384e-07,8.55421e-07,0.017047,-7.02384e-07,-8.55421e-07,-0.017047,-2.01653e-05,-5.23012e-05,1.18957e-07,-7.03455e-05,-1.10983e-05,4330
7.11537e-09,-6.70144e-07,0.017047,-6.99026e-07,8.55311e-07,0.017047,-6.99026e-07,-8.55311e-07,-0.017047,-2.09144e-05,-5.38659e-05,1.15729e-07,-7.10881e-05,-1.28601e-05,4431
-1.52274e-08,-6.64075e-07,0.017047,-6.95667e-07,8.55201e-07,0.017047,-6.95667e-07,-8.55201e-07,-0.017047,-2.16635e-05,-5.54307e-05,1.12502e-07,-7.18307e-05,-1.4622e-05,4532
-3.75704e-08,-6.58005e-07,0.0170471,-6.92309e-07,8.55091e-07,0.0170471,-6.92309e-07,-8.55091e-07,-0.0170471,-2.24126e-05,-5.69955e-05,1.09276e-07,-7.25732e-05,-1.63838e-05,4633
-5.96924e-08,-6.51996e-07,0.0170471,-6.88984e-07,8.54982e-07,0.0170471,-6.88984e-07,-8.54982e-07,-0.0170471,-2.31542e-05,-5.85448e-05,1.06083e-07,-7.33084e-05,-1.81283e-05,4733
-8.2036e-08,-6.45926e-07,0.0170471,-6.85625e-07,8.54872e-07,0.0170471,-6.85625e-07,-8.54872e-07,-0.0170471,-2.39033e-05,-6.01096e-05,1.0286e-07,-7.40509e-05,-1.98902e-05,4834
-1.04158e-07,-6.39917e-07,0.0170472,-6.823e-07,8.54764e-07,0.0170472,-6.823e-07,-8.54764e-07,-0.0170472,-2.46449e-05,-6.16589e-05,9.967e-08,-7.47861e-05,-2.16346e-05,4934
-1.26502e-07,-6.33848e-07,0.0170472,-6.78941e-07,8.54653e-07,0.0170472,-6.78941e-07,-8.54653e-07,-0.0170472,-2.53939e-05,-6.32237e-05,9.64494e-08,-7.55285e-05,-2.33966e-05,5035
-1.48846e-07,-6.27778e-07,0.0170472,-6.75582e-07,8.54543e-07,0.0170472,-6.75582e-07,-8.54543e-07,-0.0170472,-2.6143e-05,-6.47885e-05,9.32301e-08,-7.6271e-05,-2.51585e-05,5136
-1.71191e-07,-6.21709e-07,0.0170472,-6.72223e-07,8.54433e-07,0.0170472,-6.72223e-07,-8.54433e-07,-0.0170472,-2.6892e-05,-6.63534e-05,9.00122e-08,-7.70135e-05,-2.69204e-05,5237
-1.93535e-07,-6.15639e-07,0.0170473,-6.68864e-07,8.54323e-07,0.0170473,-6.68864e-07,-8.54323e-07,-0.0170473,-2.7641e-05,-6.79182e-05,8.67956e-08,-7.77559e-05,-2.86824e-05,5338
